Абаза;Хакасия;39047
Петушки;Владимирская область;49243
Печора;Коми;82142
Печоры;Псковская область;81148
Пижанка;Кировская область;83355
Пикалево;Ленинградская область;81266
Пильна;Нижегородская область;83192
Пионерский;Калининградская область;40153
Пировское;Красноярский край;39117
Пителино;Рязанская область;49145
Питерка;Саратовская область;84561
Питкяранта;Карелия;81433
Пичаево;Тамбовская область;47554
Плавск;Тульская область;48752
Пласт;Челябинская область;35160
Плесецк;Архангельская область;81832
Плешаново;Оренбургская область;35345
Плюсса;Псковская область;81133
Победино;Калининградская область;40164
Поваровка;Калининградская область;40150
Поворино;Воронежская область;47376
Погар;Брянская область;48349
Пограничный;Калининградская область;4015664
Пограничный;Приморский край;42345
Подгоренский;Воронежская область;47394
Подгорное;Калининградская область;4015667
Подгорное;Томская область;38257
Подгоровка;Калининградская область;40143
Поддорье;Новгородская область;81658
Поддубное;Калининградская область;40159
Поддубное;Калининградская область;40157
Поддубы;Калининградская область;40143
Поддубье;Калининградская область;40163
Подлипово;Калининградская область;40157
Подольск;Московская область;4967,09675
Подосиновец;Кировская область;83351
Подпорожье;Ленинградская область;81265
Покровка;Приморский край;42344
Покровск;Саха-Якутия;41144
Покровское;Калининградская область;40141
Покровское;Калининградская область;40143
Покровское;Ростовская область;86347
Покровское;Орловская область;48664
Покрышкино;Калининградская область;40144
Полевский;Свердловская область;34350
Полесск;Калининградская область;40158
Полина Осипенко;Хабаровский край;42144
Половинное;Курганская область;35238
Полтавка;Омская область;38163
Полтавское;Калининградская область;40164
Полярные Зори;Мурманская область;81532
Полярный;Мурманская область;81551
Поназырево;Костромская область;49448
Пономаревка;Оренбургская область;35357
Поныри;Курская область;47135
Порецкое;Чувашия;83543
Поречье;Калининградская область;40157
Порхов;Псковская область;81134
Поспелиха;Алтайский край;38556
Похвистнево;Самарская область;84656
Почеп;Брянская область;48345
Починки;Нижегородская область;83197
Починок;Смоленская область;48149
Пошехонье;Ярославская область;48546
Правдино;Калининградская область;40164
Правдинск;Калининградская область;40157
Преградная;Карачаево-Черкесия;87876
Пречистое;Ярославская область;48549
Приаргунск;Читинская область;30243
Прибрежное;Калининградская область;40151
Приволжск;Ивановская область;49339
Приволжье;Самарская область;84647
Привольное;Калининградская область;40141
Пригородное;Калининградская область;40159
Пригородное;Калининградская область;40144
Придорожное;Калининградская область;40158
Придорожное;Калининградская область;40163
Приморск;Калининградская область;40152
Приморско-Ахтарск;Краснодарский край;86143
Приморье;Калининградская область;401532
Приморье;Краснодарский край;8622
Приозерное;Калининградская область;40163
Приозерное;Калининградская область;40143
Приозерск;Ленинградская область;81279
Пристень;Курская область;47134
Приютное;Калмыкия;84736
Прокопьевск;Кемеровская область;38466
Проладное;Калининградская область;40163
Пролетарск;Ростовская область;86374
Промышленная;Кемеровская область;38442
Пронск;Рязанская область;49155
Прооровка;Калининградская область;40151
Прохладный;Кабардино-Балкария;86631
Прохоровка;Белгородская область;47242
Прудное;Калининградская область;40159
Пруды;Калининградская область;40159
Пряжа;Карелия;81456
Прямицыно;Курская область;47142
Псков;Псковская область;8112,81122
Пугачев;Саратовская область;84574
Пудож;Карелия;81452
Пустошка;Псковская область;81142
Путятино;Рязанская область;49146
Пучеж;Ивановская область;49345
Пушкино;Московская область;49653
Пушкинские Горы;Псковская область;81146
Пыталово;Псковская область;81147
Пыть-ях;Ханты-Мансийский автономный округ;34614
Пышма;Свердловская область;34368
Пыщуг;Костромская область;49452
Пятигорск;Ставропольский край;87933
Пятидорожное;Калининградская область;4015667
Радищево;Ульяновская область;84239
Радужный;Ханты-Мансийский автономный округ;34668
Радужный;Владимирская область;49254
Раевский;Башкортостан;34754
Разино;Калининградская область;40158
Райчихинск;Амурская область;41647
Ракитино;Калининградская область;40162
Ракитное;Белгородская область;47245
Раменское;Московская область;49646
Рамешки;Тверская область;48244
Рамонь;Воронежская область;47340
Рассвет;Калининградская область;40151
Рассказово;Тамбовская область;47531
Ребриха;Алтайский край;38512
Ревда;Свердловская область;34397
Реж;Свердловская область;34364
Ремонтное;Ростовская область;86379
Репьевка;Воронежская область;47374
Ржакса;Тамбовская область;47555
Ржев;Тверская область;482323,0823
Ржевское;Калининградская область;40163
Ровеньки;Белгородская область;47238
Ровное;Саратовская область;84596
Ровное;Калининградская область;40159
Рогнедино;Брянская область;48331
Родино;Алтайский край;38563
Родионово-Несветайская;Ростовская область;86340
Родники;Калининградская область;40151
Родники;Ивановская область;49336
Романовка;Саратовская область;84544
Романово;Калининградская область;40150
Романово;Алтайский край;38561
Романовская;Ростовская область;86394
Ромоданово;Мордовия;83438
Рославль;Смоленская область;48134
Россия;Калининградская область;40151
Россошь;Воронежская область;47396
Ростов;Ростовская область;8632
Ростов;Ярославская область;48536
Рощино;Калининградская область;40159
Рощино;Калининградская область;40157
Ртищево;Саратовская область;84540
Рубцовск;Алтайский край;38557
Рудня;Смоленская область;48141
Руза;Московская область;49627
Рузаевка;Мордовия;83451
Русская Поляна;Омская область;38156
Русский Камешкир;Пензенская область;84145
Ручьи;Калининградская область;40159
Рыбачий;Калининградская область;40150
Рыбинск;Красноярский край;39165
Рыбинск;Ярославская область;4855
Рыбкино;Калининградская область;40158
Рыбная Слобода;Татарстан;84361
Рыбное;Рязанская область;49137
Рыльск;Курская область;47152
Рябиновка;Калининградская область;4015669
Ряжск;Рязанская область;49132
Рязань;Рязанская область;4912
Савино;Ивановская область;49356
Садовое;Калмыкия;84741
Садовое;Калининградская область;40142
Садовое;Калининградская область;40144
Сакмара;Оренбургская область;35331
Салават;Башкортостан;34763
Сальск;Ростовская область;86372
Самара;Самарская область;8462
Самойловка;Саратовская область;84548
Сангар;Саха-Якутия;41163
Сандово;Тверская область;48272
Санкт-Петербург;Ленинградская область;812
Санчурск;Кировская область;83357
Сапожок;Рязанская область;49152
Саракташ;Оренбургская область;35333
Саранск;Мордовия;8342,83422
Саранское;Калининградская область;40158
Сарапул;Удмуртия;34147
Саратов;Саратовская область;8452
Саргатское;Омская область;38178
Сарманово;Татарстан;85559
Саров;Нижегородская область;83130
Сасово;Рязанская область;49133
Сатинка;Тамбовская область;47556
Сатка;Челябинская область;35161
Сафакулево;Курганская область;35243
Сафоново;Смоленская область;48142
Саяногорск;Хакасия;39042
Светлогорск;Калининградская область;401533
Светлоград;Ставропольский край;86547
Светлый;Калининградская область;40152
Светлый;Оренбургская область;35366
Свеча;Кировская область;83358
Свобода;Калининградская область;40141
Свободный;Амурская область;41643
Себеж;Псковская область;81140
Северное;Новосибирская область;38360
Северное;Оренбургская область;35354
Северный;Калининградская область;40157
Северный;Калининградская область;40143
Северобайкальск;Бурятия;30139
Северодвинск;Архангельская область;81842
Североморск;Мурманская область;81537
Североуральск;Свердловская область;34310
Северск;Томская область;38242
Северская;Краснодарский край;86166
Севск;Брянская область;48356
Севское;Калининградская область;40157
Сегежа;Карелия;81431
Седельниково;Омская область;38164
Сеймчан;Магаданская область;41347
Село Им. Бабушкина;Вологодская область;81745
Селты;Удмуртия;34159
Семенов;Нижегородская область;83162
Семеново;Калининградская область;40159
Семикаракорск;Ростовская область;86356
Семилуки;Воронежская область;47372
Сенгилей;Ульяновская область;84233
Сергач;Нижегородская область;83191
Сергиев Посад;Московская область;49654
Сергиевск;Самарская область;84655
Сердобск;Пензенская область;84167
Серебрянные Пруды;Московская область;49667
Сернур;Марий Эл;83633
Серов;Свердловская область;34315
Серпухов;Московская область;4967
Серышево;Амурская область;41642
Сеченово;Нижегородская область;83193
Сибай;Башкортостан;34775
Сива;Пермская область;34277
Скалистый;Мурманская область;81530
Сковородино;Амурская область;41654
Скопин;Рязанская область;49156
Славгород;Алтайский край;38568
Славинск;Калининградская область;40159
Славск;Калининградская область;40163
Славское;Калининградская область;4015667
Славянка;Приморский край;42331
Славяновка;Калининградская область;40151
Славянск-на-Кубани;Краснодарский край;86146
Славянское;Калининградская область;40158
Сладково;Тюменская область;34555
Сланцы;Ленинградская область;81274
Слободской;Кировская область;83362
Смоленск;Смоленская область;4812,08122
Смоленское;Алтайский край;38536
Снежинск;Челябинская область;35172
Снежногрск;Мурманская область;81530
Собинка;Владимирская область;49242
Соболево;Камчатка;41536
Советск;Кировская область;83375
Советск;Калининградская область;40161
Советская Гавань;Хабаровский край;42138
Советский;Марий Эл;83638
Советский;Ханты-Мансийский автономный округ;34675
Советское;Алтайский край;38598
Советское;Кабардино-Балкария;86636
Совозное;Калининградская область;4015643
Совозный;Калининградская область;40159
Сокол;Вологодская область;81733
Сокольники;Калининградская область;40159
Солдатово;Калининградская область;40159
Солдатово;Калининградская область;40157
Солигалич;Костромская область;49436
Соликамск;Пермская область;34253
Солнечная Долина;Челябинская область;35146
Солнечногорск;Московская область;49626
Солнечный;Хабаровский край;42146
Солнцево;Курская область;47154
Соловьево;Калининградская область;40157
Солонешное;Алтайский край;38594
Солонцы;Калининградская область;40163
Солотча;Рязанская область;49134
Солтон;Алтайский край;38533
Соль-Илецк;Оренбургская область;35336
Сольцы;Новгородская область;81655
Сонково;Тверская область;48246
Сопкино;Калининградская область;40157
Сорочинск;Оренбургская область;35346
Сорск;Хакасия;39033
Сортавала;Карелия;81430
Сосновка;Калининградская область;40150
Сосновка;Калининградская область;40158
Сосновка;Калининградская область;40157
Сосновка;Тамбовская область;47532
Сосновоборск;Красноярский край;39131
Сосновоборск;Пензенская область;84168
Сосново-Озерское;Бурятия;30135
Сосновское;Нижегородская область;83174
Сосновый Бор;Ленинградская область;81269
Сосногорск;Коми;82149
Сочи;Краснодарский край;8622
Спас-Деменск;Калужская область;48455
Спас-Клепики;Рязанская область;49142
Спасск;Татарстан;8247
Спасск-Дальний;Приморский край;42352
Спасское;Нижегородская область;83165
Спасск-Рязанский;Рязанская область;49135
Средние Пахачи;Камчатка;41544513
Сретенск;Читинская область;30246
Ставрополь;Ставропольский край;8652
Становое;Липецкая область;47476
Старая Кулатка;Ульяновская область;84249
Старая Майна;Ульяновская область;84230
Старая Русса;Новгородская область;81652
Старая Чара;Читинская область;30261
Старица;Тверская область;48263
Староалейское;Алтайский край;38559
Стародуб;Брянская область;48348
Старое Шайгово;Мордовия;83432
Старожилово;Рязанская область;49151
Староминская;Краснодарский край;86153
Старощербиновская;Краснодарский край;86151
Староюрьево;Тамбовская область;47543
Старый Оскол;Белгородская область;4725
Степное;Саратовская область;84566
Степное;Ставропольский край;86563
Стерлибашево;Башкортостан;34739
Стерлитамак;Башкортостан;3473
Стрежевой;Томская область;38259
Строитель;Белгородская область;47244
Стройный;Калининградская область;40158
Струги- Красные;Псковская область;81132
Ступино;Московская область;49664
Суворов;Тульская область;48763
Суворовка;Калининградская область;40142
Суворово;Калининградская область;40159
Суджа;Курская область;47143
Судиславль;Костромская область;49433
Судогда;Владимирская область;49235
Суздаль;Владимирская область;49231
Суземка;Брянская область;48353
Сузун;Новосибирская область;38346
Суксун;Пермская область;34275
Суна;Кировская область;83369
Сунтар;Саха-Якутия;41135
Суоярви;Карелия;81457
Сураж;Брянская область;48330
Сургут;Ханты-Мансийский автономный округ;3462
Сурское;Ульяновская область;84242
Сусанино;Костромская область;49434
Сусуман;Магаданская область;41345
Сухиничи;Калужская область;48451
Сухобузимское;Красноярский край;39119
Сухой Лог;Свердловская область;34373
Сызрань;Самарская область;84643
Сыктывкар;Коми;8212
Сысерть;Свердловская область;34374
Сычевка;Смоленская область;48130
Сюмси;Удмуртия;34152
Сямжа;Вологодская область;81752
Таборы;Свердловская область;34347
Табуны;Алтайский край;38567
Тавда;Свердловская область;34360
Таврическое;Омская область;38151
Таганрог;Ростовская область;86344,8634
Таилтып;Красноярский край;39170
Тайга;Кемеровская область;38448
Тайшет;Иркутская область;39563
Талдом;Московская область;49620
Талица;Свердловская область;34371
Таловая;Воронежская область;47352
Талпаки;Калининградская область;40159
Тальменка;Алтайский край;38591
Тамала;Пензенская область;84169
Тамбов;Тамбовская область;4752
Тара;Омская область;38171
Тарасовский;Ростовская область;86316
Тарбагатай;Бурятия;30146
Тарко-сале;Тюменская область;34597
Тарногский Городок;Вологодская область;81748
Таруса;Калужская область;48435
Тасеево;Красноярский край;39164
Татарск;Новосибирская область;38364
Татищево;Саратовская область;84558
Тахтамукай;Адыгея;87771
Тацинский;Ростовская область;86397
Ташла;Оренбургская область;35347
Таштагол;Кемеровская область;38473
Таштып;Хакасия;39046
Тбилисская;Краснодарский край;86158
Тверь;Тверская область;4822
Тевриз;Омская область;38154
Тегульдет;Томская область;38246
Тейково;Ивановская область;49343
Темкино;Смоленская область;48136
Темников;Мордовия;83445
Темрюк;Краснодарский край;86148
Теньгушево;Мордовия;83446
Теплое;Тульская область;48755
Тербуны;Липецкая область;47474
Терек;Кабардино-Балкария;86632
Тереньга;Ульяновская область;84234
Терней;Приморский край;42374
Терновка;Воронежская область;47347
Терскол;Кабардино-Балкария;86639
Тетюши;Татарстан;84373
Тигиль;Камчатка;41537
Тикси;Саха-Якутия;41167
Тиличики;Камчатка;41544
Тим;Курская область;47153
Тимашевск;Краснодарский край;86130
Тимирязево;Калининградская область;40163
Тимофеевка;Калининградская область;40141
Тимофеево;Калининградская область;40164
Тисуль;Кемеровская область;38447
Тихвин;Ленинградская область;81267
Тихорецк;Краснодарский край;86196
Тишино;Калининградская область;4015667
Тобольск;Тюменская область;34511
Тогул;Алтайский край;38597
Тогучин;Новосибирская область;38340
Токаревка;Тамбовская область;47557
Толбазы;Башкортостан;34745
Тольятти;Самарская область;8482
Томск;Томская область;3822
Тонкино;Нижегородская область;83153
Топки;Кемеровская область;38454
Топчиха;Алтайский край;38552
Торбеево;Мордовия;83456
Торжок;Тверская область;48251
Торопец;Тверская область;48268
Тосно;Ленинградская область;81261
Тотьма;Вологодская область;81739
Тоцкое;Оренбургская область;35349
Трехгорный;Челябинская область;35111
Троицк;Московская область;4967
Троицк;Челябинская область;35163
Троицкое;Калмыкия;84742
Троицкое;Хабаровский край;42156
Троицкое;Алтайский край;38534
Троицко-Печорск;Коми;82138
Тросна;Орловская область;48666
Тростники;Калининградская область;40157
Трубачевск;Брянская область;48352
Туапсе;Краснодарский край;86167
Тугаев;Ярославская область;48533
Тугулым;Свердловская область;34367
Тужа;Кировская область;83340
Туймазы;Башкортостан;34712
Тула;Тульская область;4872
Тульский;Адыгея;87777
Тумановка;Калининградская область;40159
Тургенево;Калининградская область;40158
Туринск;Свердловская область;34349
Туринская Слобода;Свердловская область;34361
Турки;Саратовская область;84543
Турочак;Алтай;38843
Турунтаево;Бурятия;30144
Тында;Амурская область;45656
Тырныауз;Кабардино-Балкария;86638
Тюкалинск;Омская область;38176
Тюленино;Калининградская область;40158
Тюльган;Оренбургская область;35332
Тюлячи;Татарстан;84360
Тюменцево;Алтайский край;38518
Тюмень;Тюменская область;3452
Тюхтет;Красноярский край;39158
Тяжинский;Кемеровская область;38449
Убинское;Новосибирская область;38366
Ува;Удмуртия;34130
Уварово;Тамбовская область;47558
Уват;Тюменская область;34516
Увельский;Челябинская область;35166
Углич;Ярославская область;48532
Угловское;Алтайский край;38579
Угра;Смоленская область;48137
Удомля;Тверская область;48255
Ужур;Красноярский край;39156
Узловая;Тульская область;48731
Узловое;Калининградская область;40164
Уинское;Пермская область;34259
Уйское;Челябинская область;35165
Улан-Удэ;Бурятия;3012
Улеты;Читинская область;30238
Ульяново;Калининградская область;40162
Ульяново;Калужская область;48443
Ульяновск;Ульяновская область;8422
Умба;Мурманская область;81559
Умет;Тамбовская область;47559
Унеча;Брянская область;48351
Уни;Кировская область;83359
Упорово;Тюменская область;34541
Уразовка;Нижегородская область;83194
Урай;Ханты-Мансийский автономный округ;34676
Урень;Нижегородская область;83154
Уржум;Кировская область;83363
Урмары;Чувашия;83544
Урус-Мартан;Чечня;87145
Уруссу;Татарстан;85510
Усвяты;Псковская область;81150
Усинск;Коми;82144
Усмань;Липецкая область;47472
Усогорск;Коми;82135
Усолье;Пермская область;34244
Усолье-Сибирское;Иркутская область;39543
Успенское;Краснодарский край;86140
Уссурийск;Приморский край;4234
Усть-Абакан;Хакасия;39032
Усть-Большерецк;Камчатка;41532
Усть-Джегута;Карачаево-Черкесия;87875
Усть-Донецкий;Ростовская область;86351
Устье;Вологодская область;81753
Усть-Илимск;Иркутская область;39535
Усть-Ишим;Омская область;38150
Усть-Калманка;Алтайский край;38599
Усть-Камчатск;Камчатка;41533
Усть-Кан;Алтай;38847
Усть-Катав;Челябинская область;35167
Усть-Кишерть;Пермская область;34252
Усть-Кулом;Коми;82137
Усть-Кут;Иркутская область;39565
Усть-Лабинск;Краснодарский край;86135
Усть-Мая;Саха-Якутия;41141
Усть-Омчуг;Магаданская область;41344
Усть-Пристань;Алтайский край;38554
Усть-Тарка;Новосибирская область;38372
Усть-Уда;Иркутская область;39545
Усть-Хайрюзово;Камчатка;41539
Усть-Цильма;Коми;82141
Устюжна;Вологодская область;81737
Уфа;Башкортостан;3472
Ухолово;Рязанская область;49154
Ухта;Коми;82147
Учалы;Башкортостан;34791
Учкекен;Карачаево-Черкесия;87877
Ушаковка;Калининградская область;40158
Ушаково;Калининградская область;4015126
Уяр;Красноярский край;39146
Фаленки;Кировская область;83332
Фатеж;Курская область;47144
Февральское;Калининградская область;40158
Федоровка;Башкортостан;34746
Федотово;Калининградская область;40157
Ферзиково;Калужская область;48437
Фершампенуаз;Челябинская область;35157
Филипповка;Калининградская область;40157
Фирово;Тверская область;48239
Фокино;Приморский край;42339
Фрунзенское;Калининградская область;40157
Фурманов;Ивановская область;49341
Фурмановка;Калининградская область;40144
Фурманово;Калининградская область;40143
Хабаровск;Хабаровский край;4212
Хабары;Алтайский край;38569
Хакуринохабль;Адыгея;87773
Хандыга;Саха-Якутия;41153
Ханты-мансийск;Ханты-Мансийский автономный округ;34671
Харабали;Астраханская область;85118
Харовск;Вологодская область;81732
Хвалынск;Саратовская область;84595
Хвастовичи;Калужская область;48453
Хвойная;Новгородская область;81667
Хилок;Читинская область;30237
Хиславичи;Смоленская область;48140
Хлебниково;Калининградская область;40164
Хлевное;Липецкая область;47477
Холм;Новгородская область;81654
Холм-Жирковский;Смоленская область;48139
Холмогоровка;Калининградская область;40150
Холмогоры;Архангельская область;81830
Холмогорье;Калининградская область;40157
Холмы;Калининградская область;40159
Хомутивка;Курская область;47137
Хоринск;Бурятия;30148
Хороль;Приморский край;42347
Хоста;Краснодарский край;8622
Хохольский;Воронежская область;47371
Цаган Аман;Калмыкия;84744
Целина;Ростовская область;86371
Целинное;Алтайский край;38596
Целинное;Курганская область;35241
Цивильск;Чувашия;83545
Цимлянск;Ростовская область;86391
Чагода;Вологодская область;81741
Чайкино;Калининградская область;40157
Чайковский;Пермская область;34241
Чалтырь;Ростовская область;86349
Чамзинка;Мордовия;83437
Чаны;Новосибирская область;38367
Чапаевск;Самарская область;84639
Чаплыгин;Липецкая область;47475
Чарышское;Алтайский край;38574
Частоозерье;Курганская область;35230
Частые;Пермская область;34268
Чебаркуль;Челябинская область;35168
Чебоксары;Чувашия;8352
Чегдомын;Хабаровский край;42149
Чегем Первый;Кабардино-Балкария;86630
Чекмагуш;Башкортостан;34796
Челно-Вершины;Самарская область;84651
Челябинск;Челябинская область;3512
Чеово;Калининградская область;4015667
Чердаклы;Ульяновская область;84231
Чердынь;Пермская область;34240
Черемисиново;Курская область;47159
Черемуино;Калининградская область;40157
Черемхово;Иркутская область;39546
Черемшаны;Татарстан;84316
Черепаново;Новосибирская область;38345
Череповец;Вологодская область;8202
Черкесск;Карачаево-Черкесия;87822
Черлак;Омская область;38153
Черниговка;Приморский край;42351
Черноголовка;Московская область;49652
Черногорск;Хакасия;39031
Чернушка;Пермская область;34261
Черный Яр;Астраханская область;85119
Чернышевск;Читинская область;30265
Чернышевское;Калининградская область;40144
Чернь;Тульская область;48756
Чернянка;Белгородская область;47232
Черняховск;Калининградская область;40141
Чертково;Ростовская область;86317
Чесма;Челябинская область;35169
Чехов;Московская область;49672
Чикола;Северная Осетия;86734
Чистоозерное;Новосибирская область;38368
Чистополь;Татарстан;84342
Чистополье;Калининградская область;40142
Чистые пруды;Калининградская область;40144
Чита;Читинская область;3022
Чишмы;Башкортостан;34797
Чкаловск;Нижегородская область;83160
Чоя;Алтай;38840
Чугуевка;Приморский край;42372
Чудово;Новгородская область;81665
Чулым;Новосибирская область;38350
Чумикан;Хабаровский край;42143
Чунский;Иркутская область;39567
Чурапча;Саха-Якутия;41151
Чусовой;Пермская область;34256
Чухлома;Костромская область;49441
Чучково;Рязанская область;49138
Шадринск;Курганская область;35253
Шали;Чечня;87146
Шалинское;Красноярский край;39149
Шаля;Свердловская область;34358
Шаран;Башкортостан;34769
Шаранга;Нижегородская область;83155
Шаркан;Удмуртия;34136
Шарлык;Оренбургская область;35358
Шарыпово;Красноярский край;39153
Шарья;Костромская область;49449
Шатки;Нижегородская область;83142
Шатой;Чечня;87135
Шатрово;Курганская область;35257
Шатура;Московская область;49645
Шаховская;Московская область;49637
Шахты;Ростовская область;86362
Шахунья;Нижегородская область;83152
Шацк;Рязанская область;49147
Шебалино;Алтай;38849
Шебекино;Белгородская область;47248
Шевченко;Калининградская область;40157
Шексна;Вологодская область;81751
Шелаболиха;Алтайский край;38558
Шелехов;Иркутская область;39510
Шелопугино;Читинская область;30266
Шемурша;Чувашия;83546
Шемышейка;Пензенская область;84159
Шенкурск;Архангельская область;81851
Шентала;Самарская область;84652
Шербакуль;Омская область;38177
Шилка;Читинская область;30244
Шилово;Рязанская область;49136
Шимановск;Амурская область;41651
Шимск;Новгородская область;81656
Шипуново;Алтайский край;38550
Шира;Хакасия;39035
Широкое;Калининградская область;40156
Шовгеновский;Адыгея;87773
Шолоово;Калининградская область;40158
Шоссейный;Калининградская область;40151
Шуйское;Вологодская область;81749
Шумерля;Чувашия;83536
Шумиха;Курганская область;35245
Шумячи;Смоленская область;48133
Шушенское;Красноярский край;39139
Шуя;Ивановская область;49351
Щегловка;Калининградская область;40163
Щеглы;Калининградская область;40141
Щекино;Тульская область;48751
Щелково;Московская область;49656
Щигры;Курская область;47145
Щучье;Курганская область;35244
Ытык-Кюель;Саха-Якутия;41152
Электросталь;Московская область;49657
Элиста;Калмыкия;84722
Эльхотово;Северная Осетия;86735
Энгельс;Саратовская область;84511
Эртиль;Воронежская область;47345
Эссо;Камчатка;41542
Юдино;Калининградская область;40143,01142
Южа;Ивановская область;49347
Южно-Сахалинск;Сахалин;4242,42422
Южноуральск;Челябинская область;35134
Южный;Калининградская область;4015668
Юкаменское;Удмуртия;34161
Юрга;Кемеровская область;38451
Юргамыш;Курганская область;35248
Юргинское;Тюменская область;34543
Юрино;Марий Эл;83644
Юрьев- Польский;Владимирская область;49246
Юрьевич;Ивановская область;49337
Юрья;Кировская область;83366
Юхнов;Калужская область;48436
Яблоневка;Калининградская область;40151
Яблоневка;Калининградская область;40142
Яблоновка;Калининградская область;40159
Явас;Мордовия;83457
Ягодное;Калининградская область;40157
Ядрин;Чувашия;83547
Языково;Башкортостан;34747
Яковлевка;Приморский край;42371
Якутск;Саха-Якутия;4112
Якшур-бодья;Удмуртия;34162
Ялуторовск;Тюменская область;34535
Яльчики;Чувашия;83549
Янаул;Башкортостан;34760
Янтарный;Калининградская область;401532
Янтиково;Чувашия;83548
Яр;Удмуртия;34157
Яранск;Кировская область;83367
Яренск;Архангельская область;81859
Ярки;Калининградская область;40159
Ярково;Тюменская область;34531
Яровое;Калининградская область;40143
Ярославль;Ярославская область;4852
Ярославское;Калининградская область;40151
Ярцево;Смоленская область;48143
Ясеньское;Калининградская область;40159
Ясная поляна;Калининградская область;40144
Ясногорск;Тульская область;48766
Ясное;Калининградская область;40163
Ясный;Оренбургская область;35368
Яшалта;Калмыкия;84745
Яшкино;Кемеровская область;38455
Яшкуль;Калмыкия;84746
Яя;Кемеровская область;38441
